DATE	PREC	TEMP	QOBS
29/03/2008	0	17.6	3.185736938
30/03/2008	1.56315	17.6	3.185736938
31/03/2008	0	17.6	3.185736938
01/04/2008	0.05757	17.6	3.185736938
02/04/2008	0	17.6	3.185736938
03/04/2008	1.51608	17.6	3.185736938
04/04/2008	9.63945	17.6	3.185736938
05/04/2008	2.65419	17.6	3.3981194
06/04/2008	4.7649	17.6	3.3981194
07/04/2008	0.25017	17.6	3.185736938
08/04/2008	7.54555	17.6	3.185736938
09/04/2008	5.98035	17.6	3.185736938
10/04/2008	2.62508	17.6	3.185736938
11/04/2008	14.61336	17.6	3.610501863
12/04/2008	0.55299	17.6	3.3981194
13/04/2008	7.08403	17.6	3.185736938
14/04/2008	0.34123	17.6	3.185736938
15/04/2008	0.10725	17.6	2.973354475
16/04/2008	10.87426	17.6	2.973354475
17/04/2008	5.17656	17.6	5.0971791
18/04/2008	5.22935	17.6	3.822884325
19/04/2008	9.27008	17.6	4.035266788
20/04/2008	1.92292	17.6	3.822884325
21/04/2008	1.73886	17.6	3.3981194
22/04/2008	1.22384	17.6	3.3981194
23/04/2008	1.06347	17.6	3.185736938
24/04/2008	0.95563	17.6	3.185736938
25/04/2008	1.04844	17.6	3.185736938
26/04/2008	0.7976	17.6	3.185736938
27/04/2008	0.75597	17.6	3.185736938
28/04/2008	0.06984	17.6	2.973354475
29/04/2008	1.66157	17.6	2.973354475
30/04/2008	3.82909	17.6	2.973354475
01/05/2008	0.01227	17.6	2.973354475
02/05/2008	0.41101	17.6	2.973354475
03/05/2008	0.45144	17.6	2.973354475
04/05/2008	0.01227	17.6	2.760972013
05/05/2008	0.01227	17.6	2.760972013
06/05/2008	0.31449	17.6	2.760972013
07/05/2008	0.1362	17.6	2.760972013
08/05/2008	0.83496	17.6	2.760972013
09/05/2008	1.89462	17.6	2.760972013
10/05/2008	21.50444	17.6	4.460031713
11/05/2008	0.87399	17.6	3.185736938
12/05/2008	1.5498	17.6	2.973354475
13/05/2008	0.16383	17.6	2.760972013
14/05/2008	0.9821	17.6	2.760972013
15/05/2008	2.47535	17.6	2.760972013
16/05/2008	0.84021	17.6	2.760972013
17/05/2008	0.12688	17.6	2.760972013
18/05/2008	26.69417	17.6	3.610501863
19/05/2008	0.88658	17.6	3.3981194
20/05/2008	51.31145	17.6	6.583856338
21/05/2008	25.42911	17.6	5.94670895
22/05/2008	18.34488	17.6	5.521944025
23/05/2008	15.91982	17.6	4.884796638
24/05/2008	75.02174	17.6	14.65438991
25/05/2008	82.77968	17.6	28.45924998
26/05/2008	33.07755	17.6	18.26489178
27/05/2008	10.98209	17.6	12.53056529
28/05/2008	122.24917	17.6	23.36207088
29/05/2008	101.97536	17.6	85.37774993
30/05/2008	3.52524	17.6	25.4858955
31/05/2008	2.66138	17.6	15.71630223
01/06/2008	22.70865	17.6	13.16771268
02/06/2008	10.92761	17.6	11.04388805
03/06/2008	17.34823	17.6	10.61912313
04/06/2008	15.81502	17.6	9.132445888
05/06/2008	3.19231	17.6	7.64576865
06/06/2008	55.78057	17.6	13.80486006
07/06/2008	21.19205	17.6	14.65438991
08/06/2008	32.91968	17.6	14.22962499
09/06/2008	4.58211	17.6	12.53056529
10/06/2008	12.97106	17.6	10.61912313
11/06/2008	4.06306	17.6	9.132445888
12/06/2008	9.66964	17.6	7.858151113
13/06/2008	31.87187	17.6	6.7962388
14/06/2008	2.74469	17.6	9.981975738
15/06/2008	4.14939	17.6	7.008621263
16/06/2008	0.89843	17.6	6.159091413
17/06/2008	14.87027	17.6	6.583856338
18/06/2008	6.99358	17.6	5.94670895
19/06/2008	17.6342	17.6	6.371473875
20/06/2008	2.75049	17.6	5.521944025
21/06/2008	2.46839	17.6	5.0971791
22/06/2008	4.41153	17.6	4.884796638
23/06/2008	8.76604	17.6	5.0971791
24/06/2008	6.36017	17.6	5.0971791
25/06/2008	0.79079	17.6	4.460031713
26/06/2008	0.74868	17.6	4.24764925
27/06/2008	38.37656	17.6	7.64576865
28/06/2008	6.62127	17.6	5.734326488
29/06/2008	33.16776	17.6	9.981975738
30/06/2008	0.26044	17.6	6.583856338
01/07/2008	13.39198	17.6	6.371473875
02/07/2008	36.75476	17.6	10.1943582
03/07/2008	1.6108	17.6	8.070533575
04/07/2008	40.05987	17.6	8.4952985
05/07/2008	8.43342	17.6	9.557210813
06/07/2008	32.48161	17.6	13.5924776
07/07/2008	1.20093	17.6	10.61912313
08/07/2008	4.37645	17.6	8.4952985
09/07/2008	35.00927	17.6	12.10580036
10/07/2008	25.1558	17.6	13.38009514
11/07/2008	5.5294	17.6	10.1943582
12/07/2008	3.74523	17.6	8.920063425
13/07/2008	6.78929	17.6	8.4952985
14/07/2008	12.31815	17.6	7.858151113
15/07/2008	4.43699	17.6	7.433386188
16/07/2008	40.09497	17.6	9.981975738
17/07/2008	8.88906	17.6	9.557210813
18/07/2008	3.86873	17.6	7.858151113
19/07/2008	43.54409	17.6	14.01724253
20/07/2008	11.69899	17.6	11.25627051
21/07/2008	23.90054	17.6	13.5924776
22/07/2008	2.51196	17.6	10.1943582
23/07/2008	30.42998	17.6	11.46865298
24/07/2008	14.85759	17.6	9.769593275
25/07/2008	21.67401	17.6	9.132445888
26/07/2008	23.48047	17.6	13.16771268
27/07/2008	14.09151	17.6	10.83150559
28/07/2008	0	17.6	9.557210813
29/07/2008	9.737	17.6	9.132445888
30/07/2008	4.39495	17.6	9.557210813
31/07/2008	19.38717	17.6	9.557210813
01/08/2008	6.34085	17.6	7.858151113
02/08/2008	8.60838	17.6	7.64576865
03/08/2008	1.14088	17.6	7.008621263
04/08/2008	20.5922	17.6	8.4952985
05/08/2008	9.48947	17.6	7.221003725
06/08/2008	59.80335	17.6	11.04388805
07/08/2008	27.57465	17.6	19.11442163
08/08/2008	29.9389	17.6	15.71630223
09/08/2008	6.29651	17.6	11.68103544
10/08/2008	0	17.6	9.557210813
11/08/2008	3.68037	17.6	8.707680963
12/08/2008	22.5003	17.6	10.61912313
13/08/2008	14.24209	17.6	11.68103544
14/08/2008	0.07272	17.6	8.282916038
15/08/2008	5.21245	17.6	7.858151113
16/08/2008	26.81638	17.6	9.769593275
17/08/2008	43.15813	17.6	16.56583208
18/08/2008	18.15788	17.6	13.5924776
19/08/2008	10.99521	17.6	12.95533021
20/08/2008	12.58522	17.6	15.2915373
21/08/2008	6.50748	17.6	11.46865298
22/08/2008	2.11381	17.6	9.981975738
23/08/2008	10.3946	17.6	9.557210813
24/08/2008	5.05817	17.6	8.282916038
25/08/2008	27.8024	17.6	11.8934179
26/08/2008	13.4596	17.6	12.95533021
27/08/2008	10.07934	17.6	10.1943582
28/08/2008	9.76668	17.6	9.34482835
29/08/2008	9.20945	17.6	9.132445888
30/08/2008	6.32227	17.6	9.132445888
31/08/2008	2.39899	17.6	8.070533575
01/09/2008	19.24277	17.6	9.132445888
02/09/2008	11.31774	17.6	8.4952985
03/09/2008	2.51489	17.6	7.858151113
04/09/2008	14.88883	17.6	9.769593275
05/09/2008	5.11059	17.6	9.557210813
06/09/2008	18.91448	17.6	10.61912313
07/09/2008	2.22986	17.6	8.4952985
08/09/2008	7.91477	17.6	8.070533575
09/09/2008	13.38343	17.6	10.1943582
10/09/2008	7.99968	17.6	8.4952985
11/09/2008	15.97099	17.6	8.920063425
12/09/2008	6.38656	17.6	7.433386188
13/09/2008	6.11817	17.6	7.221003725
14/09/2008	24.71122	17.6	9.132445888
15/09/2008	12.09685	17.6	7.433386188
16/09/2008	12.8356	17.6	7.433386188
17/09/2008	46.69772	17.6	14.01724253
18/09/2008	2.07944	17.6	10.61912313
19/09/2008	3.6878	17.6	8.070533575
20/09/2008	17.59529	17.6	7.64576865
21/09/2008	31.26599	17.6	12.10580036
22/09/2008	3.14193	17.6	8.282916038
23/09/2008	20.16687	17.6	11.04388805
24/09/2008	10.07528	17.6	9.557210813
25/09/2008	3.12791	17.6	7.64576865
26/09/2008	43.07298	17.6	13.5924776
27/09/2008	21.75843	17.6	13.38009514
28/09/2008	20.52059	17.6	12.10580036
29/09/2008	32.95182	17.6	14.01724253
30/09/2008	9.47584	17.6	12.53056529
01/10/2008	20.02036	17.6	14.01724253
02/10/2008	34.20845	17.6	15.2915373
03/10/2008	57.0103	17.6	24.84874811
04/10/2008	1.46321	17.6	16.14106715
05/10/2008	7.44615	17.6	12.31818283
06/10/2008	22.95428	17.6	13.5924776
07/10/2008	22.40686	17.6	12.31818283
08/10/2008	14.88041	17.6	18.26489178
09/10/2008	1.31213	17.6	14.44200745
10/10/2008	11.76931	17.6	12.10580036
11/10/2008	3.0899	17.6	10.83150559
12/10/2008	84.33254	17.6	20.81348133
13/10/2008	58.90212	17.6	32.70689923
14/10/2008	25.79025	17.6	26.97257274
15/10/2008	56.64416	17.6	34.83072385
16/10/2008	68.28885	17.6	49.2727313
17/10/2008	2.97502	17.6	31.43260445
18/10/2008	10.14381	17.6	22.93730595
19/10/2008	7.31085	17.6	18.90203916
20/10/2008	7.95036	17.6	16.14106715
21/10/2008	44.81666	17.6	20.60109886
22/10/2008	39.9215	17.6	23.14968841
23/10/2008	12.86798	17.6	17.41536193
24/10/2008	0.72956	17.6	14.44200745
25/10/2008	14.05839	17.6	13.5924776
26/10/2008	3.31202	17.6	11.8934179
27/10/2008	10.1611	17.6	11.46865298
28/10/2008	27.83709	17.6	13.5924776
29/10/2008	6.88481	17.6	12.74294775
30/10/2008	21.53668	17.6	13.5924776
31/10/2008	12.93849	17.6	11.68103544
01/11/2008	27.90251	17.6	13.16771268
02/11/2008	61.79377	17.6	24.63636565
03/11/2008	14.64533	17.6	20.3887164
04/11/2008	8.11566	17.6	16.35344961
05/11/2008	13.35877	17.6	16.56583208
06/11/2008	8.68222	17.6	14.44200745
07/11/2008	42.20369	17.6	21.23824625
08/11/2008	2.99354	17.6	16.14106715
09/11/2008	4.61489	17.6	13.5924776
10/11/2008	7.90631	17.6	12.74294775
11/11/2008	10.6267	17.6	12.10580036
12/11/2008	8.39849	17.6	11.8934179
13/11/2008	0.36478	17.6	10.83150559
14/11/2008	2.00749	17.6	10.1943582
15/11/2008	9.91351	17.6	9.769593275
16/11/2008	14.36429	17.6	9.981975738
17/11/2008	52.75723	17.6	11.04388805
18/11/2008	145.63895	17.6	48.21081899
19/11/2008	54.65871	17.6	58.40517719
20/11/2008	8.82659	17.6	30.79545706
21/11/2008	87.19188	17.6	34.83072385
22/11/2008	128.96343	17.6	94.51019581
23/11/2008	138.8628	17.6	105.9788488
24/11/2008	62.41873	17.6	95.99687305
25/11/2008	50.41849	17.6	56.28135256
26/11/2008	73.23666	17.6	75.18339173
27/11/2008	9.87265	17.6	46.93652421
28/11/2008	1.85469	17.6	29.94592721
29/11/2008	35.67265	17.6	29.52116229
30/11/2008	5.15403	17.6	21.87539364
01/12/2008	11.89962	17.6	17.20297946
02/12/2008	142.82475	17.6	70.72336001
03/12/2008	38.46752	17.6	82.61677791
04/12/2008	4.30666	17.6	33.981194
05/12/2008	2.81252	17.6	22.93730595
06/12/2008	1.62413	17.6	18.05250931
07/12/2008	9.21966	17.6	15.50391976
08/12/2008	0.37192	17.6	13.80486006
09/12/2008	0.38725	17.6	11.8934179
10/12/2008	5.75535	17.6	10.61912313
11/12/2008	4.43423	17.6	9.981975738
12/12/2008	41.01583	17.6	9.132445888
13/12/2008	68.6539	17.6	32.06975184
14/12/2008	3.74945	17.6	22.93730595
15/12/2008	0.38885	17.6	17.62774439
16/12/2008	4.89568	17.6	15.92868469
17/12/2008	4.89484	17.6	14.86677238
18/12/2008	18.67519	17.6	15.07915484
19/12/2008	17.15179	17.6	14.44200745
20/12/2008	0.75008	17.6	14.44200745
21/12/2008	1.00368	17.6	12.74294775
22/12/2008	8.41943	17.6	12.10580036
23/12/2008	0.77947	17.6	11.68103544
24/12/2008	0.85236	17.6	10.83150559
25/12/2008	21.1689	17.6	10.1943582
26/12/2008	12.17672	17.6	14.86677238
27/12/2008	0.04989	17.6	10.83150559
28/12/2008	2.34891	17.6	9.981975738
29/12/2008	0	17.6	9.557210813
30/12/2008	6.80281	17.6	9.132445888
31/12/2008	2.87789	17.6	8.920063425
